chr6	1	230000
chr6	230001	260000
chr6	260001	290000
chr6	290001	340000
chr6	340001	390000
chr6	390001	530000
chr6	530001	580000
chr6	580001	760000
chr6	760001	1640000
chr6	1640001	1850000
chr6	1850001	1940000
chr6	1940001	2060000
chr6	2060001	2080000
chr6	2080001	2200000
chr6	2200001	2360000
chr6	2360001	2720000
chr6	2720001	2850000
chr6	2850001	2940000
chr6	2940001	3260000
chr6	3260001	3730000
chr6	3730001	4000000
chr6	4000001	4070000
chr6	4070001	4790000
chr6	4790001	4910000
chr6	4910001	5140000
chr6	5140001	5410000
chr6	5410001	5730000
chr6	5730001	6020000
chr6	6020001	6040000
chr6	6040001	6110000
chr6	6110001	6330000
chr6	6330001	6390000
chr6	6390001	6460000
chr6	6460001	6550000
chr6	6550001	6660000
chr6	6660001	7270000
chr6	7270001	7430000
chr6	7430001	7910000
chr6	7910001	8000000
chr6	8000001	8110000
chr6	8110001	8480000
chr6	8480001	8770000
chr6	8770001	8790000
chr6	8790001	9140000
chr6	9140001	9170000
chr6	9170001	9440000
chr6	9440001	9470000
chr6	9470001	9530000
chr6	9530001	9890000
chr6	9890001	10470000
chr6	10470001	10840000
chr6	10840001	11100000
chr6	11100001	11170000
chr6	11170001	11290000
chr6	11290001	11310000
chr6	11310001	11500000
chr6	11500001	11580000
chr6	11580001	11700000
chr6	11700001	11830000
chr6	11830001	11880000
chr6	11880001	12020000
chr6	12020001	12080000
chr6	12080001	12110000
chr6	12110001	12230000
chr6	12230001	12290000
chr6	12290001	12390000
chr6	12390001	12550000
chr6	12550001	12610000
chr6	12610001	12700000
chr6	12700001	13190000
chr6	13190001	13330000
chr6	13330001	13600000
chr6	13600001	13660000
chr6	13660001	13680000
chr6	13680001	14060000
chr6	14060001	14160000
chr6	14160001	14330000
chr6	14330001	14710000
chr6	14710001	15250000
chr6	15250001	15460000
chr6	15460001	15620000
chr6	15620001	15670000
chr6	15670001	16210000
chr6	16210001	16410000
chr6	16410001	16510000
chr6	16510001	16770000
chr6	16770001	16870000
chr6	16870001	16890000
chr6	16890001	17060000
chr6	17060001	17080000
chr6	17080001	17600000
chr6	17600001	17710000
chr6	17710001	18210000
chr6	18210001	18260000
chr6	18260001	18550000
chr6	18550001	18760000
chr6	18760001	19230000
chr6	19230001	19250000
chr6	19250001	20070000
chr6	20070001	20280000
chr6	20280001	20320000
chr6	20320001	20560000
chr6	20560001	20640000
chr6	20640001	20720000
chr6	20720001	20880000
chr6	20880001	21020000
chr6	21020001	21110000
chr6	21110001	21270000
chr6	21270001	21590000
chr6	21590001	21950000
chr6	21950001	22150000
chr6	22150001	22180000
chr6	22180001	22320000
chr6	22320001	22460000
chr6	22460001	22540000
chr6	22540001	22710000
chr6	22710001	22820000
chr6	22820001	23050000
chr6	23050001	23070000
chr6	23070001	23230000
chr6	23230001	23260000
chr6	23260001	23440000
chr6	23440001	23790000
chr6	23790001	23810000
chr6	23810001	24270000
chr6	24270001	24570000
chr6	24570001	24710000
chr6	24710001	24850000
chr6	24850001	25020000
chr6	25020001	25080000
chr6	25080001	25140000
chr6	25140001	25170000
chr6	25170001	25280000
chr6	25280001	25420000
chr6	25420001	25480000
chr6	25480001	25620000
chr6	25620001	25810000
chr6	25810001	25860000
chr6	25860001	26030000
chr6	26030001	26120000
chr6	26120001	26200000
chr6	26200001	26310000
chr6	26310001	26590000
chr6	26590001	26670000
chr6	26670001	26830000
chr6	26830001	26850000
chr6	26850001	26870000
chr6	26870001	26930000
chr6	26930001	26950000
chr6	26950001	26970000
chr6	26970001	26990000
chr6	26990001	27060000
chr6	27060001	27130000
chr6	27130001	27770000
chr6	27770001	27870000
chr6	27870001	27990000
chr6	27990001	28010000
chr6	28010001	28190000
chr6	28190001	28340000
chr6	28340001	28380000
chr6	28380001	28650000
chr6	28650001	29010000
chr6	29010001	29040000
chr6	29040001	29130000
chr6	29130001	29330000
chr6	29330001	29350000
chr6	29350001	29600000
chr6	29600001	29990000
chr6	29990001	30030000
chr6	30030001	30180000
chr6	30180001	30390000
chr6	30390001	30410000
chr6	30410001	30480000
chr6	30480001	30500000
chr6	30500001	30700000
chr6	30700001	30800000
chr6	30800001	31090000
chr6	31090001	31460000
chr6	31460001	31590000
chr6	31590001	32190000
