chr6	1	20000
chr6	20001	40000
chr6	40001	60000
chr6	60001	80000
chr6	80001	100000
chr6	100001	120000
chr6	120001	140000
chr6	140001	160000
chr6	160001	180000
chr6	180001	200000
chr6	200001	400000
chr6	400001	580000
chr6	580001	1460000
chr6	1460001	1580000
chr6	1580001	2370000
chr6	2370001	2620000
chr6	2620001	2760000
chr6	2760001	2840000
chr6	2840001	2940000
chr6	2940001	3070000
chr6	3070001	3270000
chr6	3270001	3730000
chr6	3730001	4020000
chr6	4020001	4200000
chr6	4200001	4690000
chr6	4690001	4940000
chr6	4940001	5050000
chr6	5050001	5430000
chr6	5430001	5780000
chr6	5780001	6030000
chr6	6030001	6560000
chr6	6560001	6660000
chr6	6660001	7270000
chr6	7270001	7430000
chr6	7430001	7600000
chr6	7600001	7720000
chr6	7720001	7870000
chr6	7870001	8000000
chr6	8000001	8100000
chr6	8100001	8260000
chr6	8260001	8450000
chr6	8450001	8970000
chr6	8970001	9110000
chr6	9110001	9260000
chr6	9260001	9450000
chr6	9450001	9620000
chr6	9620001	9810000
chr6	9810001	9980000
chr6	9980001	10180000
chr6	10180001	10450000
chr6	10450001	10840000
chr6	10840001	11090000
chr6	11090001	11580000
chr6	11580001	11650000
chr6	11650001	12120000
chr6	12120001	12290000
chr6	12290001	12610000
chr6	12610001	12910000
chr6	12910001	13170000
chr6	13170001	13330000
chr6	13330001	13590000
chr6	13590001	13710000
chr6	13710001	13870000
chr6	13870001	14190000
chr6	14190001	14710000
chr6	14710001	15240000
chr6	15240001	15470000
chr6	15470001	15650000
chr6	15650001	16240000
chr6	16240001	16300000
chr6	16300001	16770000
chr6	16770001	16990000
chr6	16990001	17140000
chr6	17140001	17590000
chr6	17590001	17720000
chr6	17720001	17860000
chr6	17860001	18130000
chr6	18130001	18290000
chr6	18290001	18550000
chr6	18550001	18640000
chr6	18640001	18720000
chr6	18720001	18880000
chr6	18880001	19060000
chr6	19060001	19230000
chr6	19230001	19570000
chr6	19570001	19840000
chr6	19840001	20070000
chr6	20070001	20270000
chr6	20270001	20550000
chr6	20550001	20880000
chr6	20880001	21270000
chr6	21270001	21590000
chr6	21590001	22900000
chr6	22900001	23190000
chr6	23190001	23460000
chr6	23460001	23770000
chr6	23770001	23860000
chr6	23860001	24060000
chr6	24060001	24260000
chr6	24260001	24410000
chr6	24410001	24520000
chr6	24520001	24700000
chr6	24700001	24840000
chr6	24840001	25080000
chr6	25080001	25210000
chr6	25210001	25620000
chr6	25620001	26020000
chr6	26020001	26120000
chr6	26120001	26310000
chr6	26310001	26600000
chr6	26600001	26680000
chr6	26680001	26720000
chr6	26720001	26740000
chr6	26740001	26760000
chr6	26760001	26780000
chr6	26780001	26800000
chr6	26800001	26820000
chr6	26820001	26840000
chr6	26840001	26860000
chr6	26860001	26880000
chr6	26880001	26900000
chr6	26900001	26920000
chr6	26920001	26940000
chr6	26940001	26960000
chr6	26960001	27090000
chr6	27090001	27780000
chr6	27780001	27870000
chr6	27870001	28070000
chr6	28070001	28370000
chr6	28370001	28590000
chr6	28590001	28800000
chr6	28800001	29010000
chr6	29010001	29250000
chr6	29250001	29600000
chr6	29600001	29810000
chr6	29810001	30030000
chr6	30030001	30180000
chr6	30180001	30420000
chr6	30420001	30700000
chr6	30700001	31090000
chr6	31090001	31460000
chr6	31460001	31800000
chr6	31800001	31960000
chr6	31960001	31980000
chr6	31980001	32000000
chr6	32000001	32180000
chr6	32180001	32400000
chr6	32400001	32460000
chr6	32460001	32480000
chr6	32480001	32500000
chr6	32500001	32520000
chr6	32520001	32540000
chr6	32540001	32560000
chr6	32560001	32660000
chr6	32660001	32780000
chr6	32780001	32840000
chr6	32840001	32960000
chr6	32960001	33240000
chr6	33240001	33400000
chr6	33400001	33550000
chr6	33550001	33710000
chr6	33710001	34130000
chr6	34130001	34410000
chr6	34410001	34580000
chr6	34580001	34730000
chr6	34730001	34920000
chr6	34920001	35220000
chr6	35220001	35440000
chr6	35440001	35560000
chr6	35560001	35700000
chr6	35700001	35800000
chr6	35800001	35930000
chr6	35930001	36080000
chr6	36080001	36350000
chr6	36350001	36560000
chr6	36560001	36740000
chr6	36740001	36980000
chr6	36980001	37190000
chr6	37190001	37290000
chr6	37290001	37670000
chr6	37670001	38010000
chr6	38010001	38470000
chr6	38470001	38650000
chr6	38650001	38820000
chr6	38820001	38960000
chr6	38960001	39120000
chr6	39120001	39310000
chr6	39310001	39860000
chr6	39860001	40310000
chr6	40310001	40890000
chr6	40890001	41040000
chr6	41040001	41310000
chr6	41310001	41750000
chr6	41750001	42020000
chr6	42020001	42190000
chr6	42190001	42540000
chr6	42540001	42870000
chr6	42870001	43140000
chr6	43140001	43490000
chr6	43490001	43600000
chr6	43600001	44060000
chr6	44060001	44230000
chr6	44230001	44360000
chr6	44360001	44420000
chr6	44420001	44620000
chr6	44620001	45030000
chr6	45030001	45380000
