chr6	1	100000
chr6	100001	200000
chr6	200001	1500000
chr6	1500001	2750000
chr6	2750001	3100000
chr6	3100001	4200000
chr6	4200001	5100000
chr6	5100001	5400000
chr6	5400001	6000000
chr6	6000001	6700000
chr6	6700001	7300000
chr6	7300001	7700000
chr6	7700001	8100000
chr6	8100001	8950000
chr6	8950001	10500000
chr6	10500001	10800000
chr6	10800001	11100000
chr6	11100001	11550000
chr6	11550001	12650000
chr6	12650001	13200000
chr6	13200001	13600000
chr6	13600001	14150000
chr6	14150001	15650000
chr6	15650001	16250000
chr6	16250001	17050000
chr6	17050001	18550000
chr6	18550001	20050000
chr6	20050001	20550000
chr6	20550001	21600000
chr6	21600001	23000000
chr6	23000001	24300000
chr6	24300001	24500000
chr6	24500001	24800000
chr6	24800001	25200000
chr6	25200001	25600000
chr6	25600001	26000000
chr6	26000001	26300000
chr6	26300001	26600000
chr6	26600001	26700000
chr6	26700001	26800000
chr6	26800001	26900000
chr6	26900001	27100000
chr6	27100001	27900000
chr6	27900001	28600000
chr6	28600001	29000000
chr6	29000001	29600000
chr6	29600001	30000000
chr6	30000001	30400000
chr6	30400001	30700000
chr6	30700001	31200000
chr6	31200001	31300000
chr6	31300001	32000000
chr6	32000001	32400000
chr6	32400001	32500000
chr6	32500001	32600000
chr6	32600001	32700000
chr6	32700001	32800000
chr6	32800001	33400000
chr6	33400001	33700000
chr6	33700001	34150000
chr6	34150001	35200000
chr6	35200001	35500000
chr6	35500001	35900000
chr6	35900001	36400000
chr6	36400001	36700000
chr6	36700001	37300000
chr6	37300001	38000000
chr6	38000001	38500000
chr6	38500001	38900000
chr6	38900001	39300000
chr6	39300001	39900000
chr6	39900001	40450000
chr6	40450001	41300000
chr6	41300001	41600000
chr6	41600001	42200000
chr6	42200001	42600000
chr6	42600001	42900000
chr6	42900001	43600000
chr6	43600001	44400000
chr6	44400001	46000000
chr6	46000001	46800000
chr6	46800001	47300000
chr6	47300001	47800000
chr6	47800001	48900000
chr6	48900001	49300000
chr6	49300001	50100000
chr6	50100001	50650000
chr6	50650001	51950000
chr6	51950001	52500000
chr6	52500001	53000000
chr6	53000001	53400000
chr6	53400001	53900000
chr6	53900001	54500000
chr6	54500001	55100000
chr6	55100001	56150000
chr6	56150001	57200000
chr6	57200001	57700000
chr6	57700001	57800000
chr6	57800001	57900000
chr6	57900001	58000000
chr6	58000001	58100000
chr6	58100001	58200000
