chr6	1	200000
chr6	200001	300000
chr6	300001	400000
chr6	400001	500000
chr6	500001	600000
chr6	600001	700000
chr6	700001	800000
chr6	800001	950000
chr6	950001	1050000
chr6	1050001	1200000
chr6	1200001	1350000
chr6	1350001	1450000
chr6	1450001	1600000
chr6	1600001	1800000
chr6	1800001	1950000
chr6	1950001	2050000
chr6	2050001	2200000
chr6	2200001	2350000
chr6	2350001	2500000
chr6	2500001	2650000
chr6	2650001	2800000
chr6	2800001	2950000
chr6	2950001	3100000
chr6	3100001	3300000
chr6	3300001	3450000
chr6	3450001	3600000
chr6	3600001	3700000
chr6	3700001	4000000
chr6	4000001	4200000
chr6	4200001	4400000
chr6	4400001	4550000
chr6	4550001	4750000
chr6	4750001	4950000
chr6	4950001	5100000
chr6	5100001	5450000
chr6	5450001	5650000
chr6	5650001	5850000
chr6	5850001	6050000
chr6	6050001	6200000
chr6	6200001	6550000
chr6	6550001	6700000
chr6	6700001	7050000
chr6	7050001	7250000
chr6	7250001	7450000
chr6	7450001	7600000
chr6	7600001	7700000
chr6	7700001	7850000
chr6	7850001	8100000
chr6	8100001	8250000
chr6	8250001	8350000
chr6	8350001	8450000
chr6	8450001	8600000
chr6	8600001	8750000
chr6	8750001	8850000
chr6	8850001	8950000
chr6	8950001	9050000
chr6	9050001	9200000
chr6	9200001	9300000
chr6	9300001	9450000
chr6	9450001	9600000
chr6	9600001	9800000
chr6	9800001	9950000
chr6	9950001	10100000
chr6	10100001	10250000
chr6	10250001	10450000
chr6	10450001	10800000
chr6	10800001	11100000
chr6	11100001	11550000
chr6	11550001	11700000
chr6	11700001	11850000
chr6	11850001	12000000
chr6	12000001	12150000
chr6	12150001	12300000
chr6	12300001	12600000
chr6	12600001	12750000
chr6	12750001	12900000
chr6	12900001	13150000
chr6	13150001	13350000
chr6	13350001	13600000
chr6	13600001	13700000
chr6	13700001	13900000
chr6	13900001	14050000
chr6	14050001	14200000
chr6	14200001	14400000
chr6	14400001	14600000
chr6	14600001	14700000
chr6	14700001	14850000
chr6	14850001	15050000
chr6	15050001	15250000
chr6	15250001	15450000
chr6	15450001	15650000
chr6	15650001	16200000
chr6	16200001	16400000
chr6	16400001	16500000
chr6	16500001	16750000
chr6	16750001	16900000
chr6	16900001	17050000
chr6	17050001	17200000
chr6	17200001	17450000
chr6	17450001	17600000
chr6	17600001	17700000
chr6	17700001	17850000
chr6	17850001	18000000
chr6	18000001	18150000
chr6	18150001	18300000
chr6	18300001	18500000
chr6	18500001	18650000
chr6	18650001	18750000
chr6	18750001	18850000
chr6	18850001	18950000
chr6	18950001	19100000
chr6	19100001	19200000
chr6	19200001	19350000
chr6	19350001	19500000
chr6	19500001	19600000
chr6	19600001	19700000
chr6	19700001	19800000
chr6	19800001	19950000
chr6	19950001	20050000
chr6	20050001	20250000
chr6	20250001	20550000
chr6	20550001	20750000
chr6	20750001	20850000
chr6	20850001	21150000
chr6	21150001	21350000
chr6	21350001	21600000
chr6	21600001	21800000
chr6	21800001	21950000
chr6	21950001	22100000
chr6	22100001	22350000
chr6	22350001	22550000
chr6	22550001	22700000
chr6	22700001	22900000
chr6	22900001	23100000
chr6	23100001	23250000
chr6	23250001	23450000
chr6	23450001	23650000
chr6	23650001	23800000
chr6	23800001	23900000
chr6	23900001	24050000
chr6	24050001	24250000
chr6	24250001	24500000
chr6	24500001	24800000
chr6	24800001	25100000
chr6	25100001	25250000
chr6	25250001	25500000
chr6	25500001	25650000
chr6	25650001	25800000
chr6	25800001	25950000
chr6	25950001	26050000
chr6	26050001	26150000
chr6	26150001	26300000
chr6	26300001	26600000
chr6	26600001	26700000
chr6	26700001	26950000
chr6	26950001	27050000
chr6	27050001	27150000
chr6	27150001	27450000
chr6	27450001	27750000
chr6	27750001	27900000
chr6	27900001	28050000
chr6	28050001	28200000
chr6	28200001	28350000
chr6	28350001	28450000
chr6	28450001	28600000
chr6	28600001	28800000
chr6	28800001	29000000
chr6	29000001	29150000
chr6	29150001	29350000
chr6	29350001	29600000
chr6	29600001	29800000
chr6	29800001	30000000
chr6	30000001	30150000
chr6	30150001	30350000
chr6	30350001	30450000
chr6	30450001	30600000
chr6	30600001	30700000
chr6	30700001	30850000
chr6	30850001	31100000
chr6	31100001	31200000
chr6	31200001	31350000
chr6	31350001	31450000
chr6	31450001	31650000
chr6	31650001	31800000
chr6	31800001	31950000
chr6	31950001	32050000
chr6	32050001	32200000
chr6	32200001	32350000
chr6	32350001	32450000
chr6	32450001	32800000
chr6	32800001	32900000
chr6	32900001	33050000
chr6	33050001	33250000
chr6	33250001	33400000
chr6	33400001	33550000
chr6	33550001	33700000
chr6	33700001	33800000
chr6	33800001	33900000
chr6	33900001	34100000
chr6	34100001	34200000
chr6	34200001	34400000
chr6	34400001	34600000
chr6	34600001	34700000
chr6	34700001	34850000
chr6	34850001	34950000
chr6	34950001	35100000
chr6	35100001	35250000
chr6	35250001	35450000
chr6	35450001	35550000
chr6	35550001	35750000
chr6	35750001	35950000
chr6	35950001	36050000
chr6	36050001	36250000
chr6	36250001	36400000
chr6	36400001	36550000
chr6	36550001	36750000
chr6	36750001	36850000
chr6	36850001	36950000
chr6	36950001	37200000
chr6	37200001	37300000
chr6	37300001	37450000
chr6	37450001	37650000
chr6	37650001	37750000
chr6	37750001	38000000
chr6	38000001	38200000
chr6	38200001	38450000
chr6	38450001	38650000
chr6	38650001	38800000
chr6	38800001	38950000
chr6	38950001	39100000
chr6	39100001	39300000
chr6	39300001	39450000
chr6	39450001	39600000
chr6	39600001	39700000
chr6	39700001	39800000
chr6	39800001	39950000
chr6	39950001	40100000
chr6	40100001	40200000
chr6	40200001	40350000
chr6	40350001	40450000
chr6	40450001	40600000
chr6	40600001	40800000
chr6	40800001	40950000
chr6	40950001	41100000
chr6	41100001	41250000
chr6	41250001	41350000
chr6	41350001	41550000
chr6	41550001	41750000
chr6	41750001	42050000
chr6	42050001	42200000
chr6	42200001	42550000
chr6	42550001	42850000
chr6	42850001	43050000
chr6	43050001	43200000
chr6	43200001	43400000
chr6	43400001	43500000
chr6	43500001	43600000
chr6	43600001	43750000
chr6	43750001	44050000
chr6	44050001	44250000
chr6	44250001	44400000
chr6	44400001	44500000
chr6	44500001	44650000
chr6	44650001	44850000
chr6	44850001	45050000
chr6	45050001	45250000
chr6	45250001	45400000
chr6	45400001	45600000
chr6	45600001	45700000
chr6	45700001	45900000
chr6	45900001	46050000
chr6	46050001	46200000
chr6	46200001	46400000
chr6	46400001	46550000
chr6	46550001	46750000
chr6	46750001	46900000
chr6	46900001	47050000
chr6	47050001	47350000
chr6	47350001	47600000
chr6	47600001	47750000
chr6	47750001	47950000
chr6	47950001	48050000
chr6	48050001	48150000
chr6	48150001	48250000
chr6	48250001	48350000
chr6	48350001	48450000
chr6	48450001	48600000
chr6	48600001	48700000
chr6	48700001	48800000
